entry_id	idx	text
保持|保持|bao3 chi2	0	to keep
保持|保持|bao3 chi2	1	to maintain
保持|保持|bao3 chi2	2	to hold
保持|保持|bao3 chi2	3	to preserve
保留|保留|bao3 liu2	0	to keep
保留|保留|bao3 liu2	1	to retain
保留|保留|bao3 liu2	2	to have reservations (about sth)
保留|保留|bao3 liu2	3	to hold back (from saying sth)
保留|保留|bao3 liu2	4	to put aside for later
保證|保证|bao3 zheng4	0	guarantee
保證|保证|bao3 zheng4	1	to guarantee
保證|保证|bao3 zheng4	2	to ensure
保證|保证|bao3 zheng4	3	to safeguard
保證|保证|bao3 zheng4	4	to pledge
保證|保证|bao3 zheng4	5	CL:個|个[ge4]
保護|保护|bao3 hu4	0	to protect
保護|保护|bao3 hu4	1	to defend
保護|保护|bao3 hu4	2	to safeguard
保護|保护|bao3 hu4	3	protection
保護|保护|bao3 hu4	4	CL:種|种[zhong3]
信|信|xin4	0	letter
信|信|xin4	1	mail
信|信|xin4	2	CL:封[feng1]
信|信|xin4	3	to trust
信|信|xin4	4	to believe
信|信|xin4	5	to profess faith in
信|信|xin4	6	truthful
信|信|xin4	7	confidence
信|信|xin4	8	trust
信|信|xin4	9	at will
信|信|xin4	10	at random
信仰|信仰|xin4 yang3	0	to believe in (a religion)
信仰|信仰|xin4 yang3	1	firm belief
信仰|信仰|xin4 yang3	2	conviction
信任|信任|xin4 ren4	0	to trust
信任|信任|xin4 ren4	1	to have confidence in
信息|信息|xin4 xi1	0	information; news; message
信號|信号|xin4 hao4	0	signal
修|修|xiu1	0	to decorate
修|修|xiu1	1	to embellish
修|修|xiu1	2	to repair
修|修|xiu1	3	to build
修|修|xiu1	4	to write
修|修|xiu1	5	to cultivate
修|修|xiu1	6	to study
修|修|xiu1	7	to take (a class)
俱樂部|俱乐部|ju4 le4 bu4	0	(loanword) club (the organization or its premises)
個人|个人|ge4 ren2	0	an individual; oneself; (attributive) personal; one's own
倍|倍|bei4	0	(two, three etc) -fold
倍|倍|bei4	1	times (multiplier)
倍|倍|bei4	2	double
倍|倍|bei4	3	to increase or multiply
們|们|men5	0	plural marker for pronouns, and nouns referring to individuals
倒|倒|dao3	0	to fall; to collapse; to lie horizontally
倒|倒|dao3	1	to fail; to go bankrupt
倒|倒|dao3	2	to overthrow
倒|倒|dao3	3	to change (trains or buses)
倒|倒|dao3	4	to move around
倒|倒|dao3	5	to resell at a profit
倒|倒|dao4	0	to invert; to place upside down or frontside back
倒|倒|dao4	1	to pour out
倒|倒|dao4	2	to tip out; to dump
倒|倒|dao4	3	inverted; upside down; reversed
倒|倒|dao4	4	to go backward
倒|倒|dao4	5	contrary to what one might expect; but; yet
借|借|jie4	0	to borrow
借|借|jie4	1	(used in combination with 給|给[gei3] or 出[chu1] etc) to lend
借|借|jie4	2	to make use of; to avail oneself of
借|借|jie4	3	(sometimes followed by 著|着[zhe5]) by; with
倫|伦|lun2	0	human relationship
倫|伦|lun2	1	order
倫|伦|lun2	2	coherence
值|值|zhi2	0	value
值|值|zhi2	1	(to be) worth
值|值|zhi2	2	to happen to
值|值|zhi2	3	to be on duty
值得|值得|zhi2 de5	0	worth the money
值得|值得|zhi2 de5	1	to merit; to deserve; to be worth (doing sth)
假|假|jia3	0	fake
假|假|jia3	1	false
假|假|jia3	2	artificial
假|假|jia3	3	to borrow
假|假|jia3	4	if
假|假|jia3	5	suppose
假|假|jia4	0	vacation
假設|假设|jia3 she4	0	to suppose
假設|假设|jia3 she4	1	to presume
假設|假设|jia3 she4	2	to assume
假設|假设|jia3 she4	3	supposing that ...
假設|假设|jia3 she4	4	if
假設|假设|jia3 she4	5	hypothesis
假設|假设|jia3 she4	6	conjecture
偉大|伟大|wei3 da4	0	huge; great; grand; worthy of the greatest admiration; important (contribution etc)
做|做|zuo4	0	to make; to produce
做|做|zuo4	1	to write; to compose
做|做|zuo4	2	to do; to engage in; to hold (a party etc)
做|做|zuo4	3	(of a person) to be (an intermediary, a good student etc); to become (husband and wife, friends etc)
做|做|zuo4	4	(of a thing) to serve as; to be used for
做|做|zuo4	5	to assume (an air or manner)
做出|做出|zuo4 chu1	0	to put out
做出|做出|zuo4 chu1	1	to issue
停|停|ting2	0	to stop
停|停|ting2	1	to halt
停|停|ting2	2	to park (a car)
停止|停止|ting2 zhi3	0	to stop; to halt; to cease
健康|健康|jian4 kang1	0	health
健康|健康|jian4 kang1	1	healthy
側|侧|ce4	0	the side
側|侧|ce4	1	to incline towards
側|侧|ce4	2	to lean
側|侧|ce4	3	inclined
側|侧|ce4	4	lateral
側|侧|ce4	5	side
側|侧|zhai1	0	lean on one side
偵探|侦探|zhen1 tan4	0	detective
偵探|侦探|zhen1 tan4	1	to do detective work
偶像|偶像|ou3 xiang4	0	idol
傳|传|chuan2	0	to pass on
傳|传|chuan2	1	to spread
傳|传|chuan2	2	to transmit
傳|传|chuan2	3	to infect
傳|传|chuan2	4	to transfer
傳|传|chuan2	5	to circulate
傳|传|chuan2	6	to conduct (electricity)
傳|传|zhuan4	0	biography
傳|传|zhuan4	1	historical narrative
傳|传|zhuan4	2	commentaries
傳|传|zhuan4	3	relay station
傳統|传统|chuan2 tong3	0	tradition; traditional
傳說|传说|chuan2 shuo1	0	legend; folk tale
傳說|传说|chuan2 shuo1	1	to repeat from mouth to mouth; they say that...
傷|伤|shang1	0	to injure
傷|伤|shang1	1	injury
傷|伤|shang1	2	wound
傷害|伤害|shang1 hai4	0	to injure; to harm
僅|仅|jin3	0	barely
僅|仅|jin3	1	only
僅|仅|jin3	2	merely
像|像|xiang4	0	to resemble
像|像|xiang4	1	to be like
像|像|xiang4	2	to look as if
像|像|xiang4	3	such as
像|像|xiang4	4	appearance
像|像|xiang4	5	image
像|像|xiang4	6	portrait
像|像|xiang4	7	image under a mapping (math.)
價值|价值|jia4 zhi2	0	value; worth
價值|价值|jia4 zhi2	1	(ethical, cultural etc) values
價格|价格|jia4 ge2	0	price
儀式|仪式|yi2 shi4	0	ceremony
億|亿|yi4	0	100 million
儘管|尽管|jin3 guan3	0	despite
儘管|尽管|jin3 guan3	1	although
儘管|尽管|jin3 guan3	2	even though
儘管|尽管|jin3 guan3	3	in spite of
儘管|尽管|jin3 guan3	4	unhesitatingly
儘管|尽管|jin3 guan3	5	do not hesitate (to ask, complain etc)
儘管|尽管|jin3 guan3	6	(go ahead and do it) without hesitating
優勢|优势|you1 shi4	0	superiority
優勢|优势|you1 shi4	1	dominance
優勢|优势|you1 shi4	2	advantage
優秀|优秀|you1 xiu4	0	outstanding; excellent
允許|允许|yun3 xu3	0	to permit
允許|允许|yun3 xu3	1	to allow
元|元|yuan2	0	currency unit (esp. Chinese yuan)
元|元|yuan2	1	(bound form) first; original; primary
元|元|yuan2	2	(bound form) basic; fundamental
元|元|yuan2	3	(bound form) constituent; part
元|元|yuan2	4	(prefix) meta-
元|元|yuan2	5	(math.) argument; variable
元|元|yuan2	6	era (of a reign)
元|元|yuan2	7	(Tw) (geology) eon
元素|元素|yuan2 su4	0	element (key component of sth)
元素|元素|yuan2 su4	1	(chemistry) element
元素|元素|yuan2 su4	2	(math.) element (member of a set)
兄弟|兄弟|xiong1 di4	0	brothers
兄弟|兄弟|xiong1 di4	1	younger brother
兄弟|兄弟|xiong1 di4	2	CL:個|个[ge4]
兄弟|兄弟|xiong1 di4	3	I, me (humble term used by men in public speech)
兄弟|兄弟|xiong1 di4	4	brotherly
兄弟|兄弟|xiong1 di4	5	fraternal
充滿|充满|chong1 man3	0	full of
充滿|充满|chong1 man3	1	brimming with
充滿|充满|chong1 man3	2	very full
充滿|充满|chong1 man3	3	permeated
先|先|xian1	0	beforehand; first; earlier
先|先|xian1	1	at first; originally
先|先|xian1	2	for the time being; for now
先|先|xian1	3	(prefix) my late (in referring to deceased relatives older than oneself)
先生|先生|xian1 sheng5	0	teacher
先生|先生|xian1 sheng5	1	gentleman; sir; mister (Mr.)
先生|先生|xian1 sheng5	2	husband
先生|先生|xian1 sheng5	3	(dialect) doctor
先生|先生|xian1 sheng5	4	CL:位[wei4]
光|光|guang1	0	light; ray (CL:道[dao4])
光|光|guang1	1	bright; shiny
光|光|guang1	2	only; merely
光|光|guang1	3	used up; finished
光|光|guang1	4	to leave (a part of the body) uncovered
克|克|ke4	0	to be able to
克|克|ke4	1	to subdue
克|克|ke4	2	to restrain
克|克|ke4	3	to overcome
克|克|ke4	4	gram
克|克|ke4	5	Tibetan unit of land area, about 6 ares
免費|免费|mian3 fei4	0	free (of charge)
兒|儿|er2	0	child
兒|儿|er2	1	son
兒子|儿子|er2 zi5	0	son
兒童|儿童|er2 tong2	0	child
入|入|ru4	0	to enter; to go into
入|入|ru4	1	to join; to become a member of
入|入|ru4	2	(bound form) to conform to (as in 入時|入时[ru4 shi2])
入|入|ru4	3	abbr. for 入聲|入声[ru4 sheng1]
入|入|ru4	4	(on product packaging, after {number n} + {classifier}) containing (n pieces) (from Japanese 入 "iri")
入侵|入侵|ru4 qin1	0	to invade
內|内|nei4	0	inside
內|内|nei4	1	inner
內|内|nei4	2	internal
內|内|nei4	3	within
內|内|nei4	4	interior
內容|内容|nei4 rong2	0	content; substance; details
內容|内容|nei4 rong2	1	CL:項|项[xiang4]
內部|内部|nei4 bu4	0	interior
內部|内部|nei4 bu4	1	inside (part, section)
內部|内部|nei4 bu4	2	internal
全|全|quan2	0	all
全|全|quan2	1	whole
全|全|quan2	2	entire
全|全|quan2	3	every
全|全|quan2	4	complete
全世界|全世界|quan2 shi4 jie4	0	worldwide
全世界|全世界|quan2 shi4 jie4	1	entire world
全國|全国|quan2 guo2	0	whole nation
全國|全国|quan2 guo2	1	nationwide
全國|全国|quan2 guo2	2	countrywide
全國|全国|quan2 guo2	3	national
全球|全球|quan2 qiu2	0	the whole world
全球|全球|quan2 qiu2	1	worldwide; global
全部|全部|quan2 bu4	0	whole; all
全面|全面|quan2 mian4	0	all-around
全面|全面|quan2 mian4	1	comprehensive
全面|全面|quan2 mian4	2	total
全面|全面|quan2 mian4	3	overall
八|八|ba1	0	eight
公|公|gong1	0	public
公|公|gong1	1	collectively owned
公|公|gong1	2	common
公|公|gong1	3	international (e.g. high seas, metric system, calendar)
公|公|gong1	4	make public
公|公|gong1	5	fair
公|公|gong1	6	just
公|公|gong1	7	Duke, highest of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]
公|公|gong1	8	honorable (gentlemen)
公|公|gong1	9	father-in-law
公|公|gong1	10	male (animal)
公主|公主|gong1 zhu3	0	princess
公共|公共|gong1 gong4	0	public; common; communal
公園|公园|gong1 yuan2	0	park (for public recreation)
公園|公园|gong1 yuan2	1	CL:座[zuo4]
公民|公民|gong1 min2	0	citizen
公眾|公众|gong1 zhong4	0	public
公路|公路|gong1 lu4	0	highway
公路|公路|gong1 lu4	1	road
公路|公路|gong1 lu4	2	CL:條|条[tiao2]
公里|公里|gong1 li3	0	kilometer
公開|公开|gong1 kai1	0	open; overt; public
公開|公开|gong1 kai1	1	to make public; to release
六|六|liu4	0	six
六|六|liu4	1	6
共|共|gong4	0	common
共|共|gong4	1	general
共|共|gong4	2	to share
共|共|gong4	3	together
共|共|gong4	4	total
共|共|gong4	5	altogether
共|共|gong4	6	abbr. for 共產黨|共产党[Gong4 chan3 dang3], Communist party
共同|共同|gong4 tong2	0	common
共同|共同|gong4 tong2	1	joint
共同|共同|gong4 tong2	2	jointly
共同|共同|gong4 tong2	3	together
共同|共同|gong4 tong2	4	collaborative
兵|兵|bing1	0	soldiers
兵|兵|bing1	1	a force
兵|兵|bing1	2	an army
兵|兵|bing1	3	weapons
兵|兵|bing1	4	arms
兵|兵|bing1	5	military
兵|兵|bing1	6	warlike
兵|兵|bing1	7	CL:個|个[ge4]
其|其|qi2	0	his
其|其|qi2	1	her
其|其|qi2	2	its
其|其|qi2	3	their
其|其|qi2	4	that
其|其|qi2	5	such
其|其|qi2	6	it (refers to sth preceding it)
其中|其中|qi2 zhong1	0	among
其中|其中|qi2 zhong1	1	in
其中|其中|qi2 zhong1	2	included among these
其他|其他|qi2 ta1	0	other
其他|其他|qi2 ta1	1	(sth or sb) else
其他|其他|qi2 ta1	2	the rest
其它|其它|qi2 ta1	0	(adjective) other
其實|其实|qi2 shi2	0	actually; in fact; really
具|具|ju4	0	tool
具|具|ju4	1	device
具|具|ju4	2	utensil
具|具|ju4	3	equipment
具|具|ju4	4	instrument
具|具|ju4	5	talent
具|具|ju4	6	ability
具|具|ju4	7	to possess
具|具|ju4	8	to have
具|具|ju4	9	to provide
具|具|ju4	10	to furnish
具|具|ju4	11	to state
具|具|ju4	12	classifier for devices, coffins, dead bodies
具有|具有|ju4 you3	0	to have; to possess
具體|具体|ju4 ti3	0	concrete; specific; detailed
再|再|zai4	0	again; once more; re-
再|再|zai4	1	further; beyond this point of time
再|再|zai4	2	(before an adjective) more
再|再|zai4	3	then (after sth, and not until then)
再|再|zai4	4	no matter how ... (followed by an adjective or verb, and then (usually) 也[ye3] or 都[dou1] for emphasis)
再|再|zai4	5	(used to introduce additional information, as in 再則|再则[zai4 ze2], 再就是[zai4 jiu4 shi4] etc)
再|再|zai4	6	(literary) to reappear; to reoccur
再次|再次|zai4 ci4	0	once more; once again
冒險|冒险|mao4 xian3	0	to take risks
冒險|冒险|mao4 xian3	1	to take chances
冒險|冒险|mao4 xian3	2	foray
冒險|冒险|mao4 xian3	3	adventure
冠軍|冠军|guan4 jun1	0	champion
冰|冰|bing1	0	ice
冰|冰|bing1	1	CL:塊|块[kuai4]
冰|冰|bing1	2	to chill sth
冰|冰|bing1	3	(of an object or substance) to feel cold
冰|冰|bing1	4	(of a person) cold
冰|冰|bing1	5	unfriendly
冰|冰|bing1	6	(slang) methamphetamine
冷|冷|leng3	0	cold
准|准|zhun3	0	to allow
准|准|zhun3	1	to grant
准|准|zhun3	2	in accordance with
准|准|zhun3	3	in the light of
几|几|ji1	0	small table
凱|凯|kai3	0	(bound form) triumphal music
凱|凯|kai3	1	(Tw) (coll.) generous with money; lavish in spending
凱|凯|kai3	2	chi (Greek letter Χχ)
出來|出来|chu1 lai2	0	to come out
出來|出来|chu1 lai2	1	to appear
出來|出来|chu1 lai2	2	to arise
出來|出来|chu5 lai5	0	(after a verb, indicates coming out, completion of an action, or ability to discern or detect)
出口|出口|chu1 kou3	0	an exit
出口|出口|chu1 kou3	1	CL:個|个[ge4]
出口|出口|chu1 kou3	2	to speak
出口|出口|chu1 kou3	3	to export
出口|出口|chu1 kou3	4	(of a ship) to leave port
出席|出席|chu1 xi2	0	to attend
出席|出席|chu1 xi2	1	to participate
出席|出席|chu1 xi2	2	present
出版|出版|chu1 ban3	0	to publish
出現|出现|chu1 xian4	0	to appear
出現|出现|chu1 xian4	1	to arise
出現|出现|chu1 xian4	2	to emerge
出現|出现|chu1 xian4	3	to show up
出生|出生|chu1 sheng1	0	to be born
出發|出发|chu1 fa1	0	to set off
出發|出发|chu1 fa1	1	to start (on a journey)
刀|刀|dao1	0	knife; blade; single-edged sword; cutlass (CL:把[ba3])
刀|刀|dao1	1	(slang) (loanword) dollar
刀|刀|dao1	2	classifier for sets of one hundred sheets (of paper)
刀|刀|dao1	3	classifier for knife cuts or stabs
刀|刀|dao1	4	(Internet slang) to bargain; to ask for a small discount (esp. on second-hand marketplaces)
刀|刀|dao1	5	(Internet slang) to knife (sb) (often used hyperbolically, as in 想刀他[xiang3 dao1 ta1] "I could kill him!")
分|分|fen1	0	to divide; to separate
分|分|fen1	1	to distribute; to allocate
分|分|fen1	2	to distinguish (good and bad)
分|分|fen1	3	(bound form) branch of (an organization); sub- (as in 分局[fen1 ju2])
分|分|fen1	4	fraction
分|分|fen1	5	one tenth (of certain units)
分|分|fen1	6	unit of length equivalent to 0.33 cm
分|分|fen1	7	minute (unit of time)
分|分|fen1	8	minute (angular measurement unit)
分|分|fen1	9	a point (in sports or games)
分|分|fen1	10	0.01 yuan (unit of money)
分|分|fen4	0	part
分|分|fen4	1	share
分|分|fen4	2	ingredient
分|分|fen4	3	component
分別|分别|fen1 bie2	0	to part; to leave each other
分別|分别|fen1 bie2	1	to distinguish; to tell apart
分別|分别|fen1 bie2	2	difference; distinction
分別|分别|fen1 bie2	3	in different ways; differently
分別|分别|fen1 bie2	4	separately; individually; respectively
分子|分子|fen1 zi3	0	(chemistry) molecule
分子|分子|fen1 zi3	1	(math.) numerator of a fraction
分子|分子|fen4 zi3	0	member of a class or group; people of a certain type
分析|分析|fen1 xi1	0	to analyze
分析|分析|fen1 xi1	1	analysis
分析|分析|fen1 xi1	2	CL:個|个[ge4]
分鐘|分钟|fen1 zhong1	0	minute
切|切|qie1	0	to cut; to slice; to carve
切|切|qie1	1	(math.) tangential
切|切|qie4	0	definitely; absolutely (not)
切|切|qie4	1	(scoffing or dismissive interjection) Yeah, right.; Tut!
切|切|qie4	2	to grind
切|切|qie4	3	(bound form) close to
切|切|qie4	4	(bound form) eager
切|切|qie4	5	to correspond to
切|切|qie4	6	(used to indicate that the fanqie 反切[fan3 qie4] system should be applied to the previous two characters)
划|划|hua2	0	to row
划|划|hua2	1	to paddle
划|划|hua2	2	profitable
划|划|hua2	3	worth (the effort)
划|划|hua2	4	it pays (to do sth)
列|列|lie4	0	to arrange
列|列|lie4	1	to line up
列|列|lie4	2	file
列|列|lie4	3	series
列|列|lie4	4	(in data tables) column
列|列|lie4	5	(Tw) row
列車|列车|lie4 che1	0	(railway) train
初|初|chu1	0	(bound form) at first; initially
初|初|chu1	1	(bound form) first; early
初|初|chu1	2	(bound form) (in lunar calendar dates, before numerals 1–10) days 1 to 10 of a month, as in 初三[chu1 san1] "the third"
別|别|bie2	0	to leave; to part (from)
別|别|bie2	1	(literary) to differentiate; to distinguish
別|别|bie2	2	(dialect) to turn away; to turn aside; to avert (one's face, gaze etc)
別|别|bie2	3	(bound form) other; another; different
別|别|bie2	4	don't ...!
別|别|bie2	5	to fasten with a pin or clip
別|别|bie2	6	to stick in; to insert (in order to hinder movement)
別|别|bie2	7	(noun suffix) category (as in 性別|性别[xing4 bie2], 派別|派别[pai4 bie2])
別人|别人|bie2 ren5	0	other people; others; other person
利|利|li4	0	sharp
利|利|li4	1	favorable
利|利|li4	2	advantage
利|利|li4	3	benefit
利|利|li4	4	profit
利|利|li4	5	interest
利|利|li4	6	to do good to
利|利|li4	7	to benefit
利用|利用|li4 yong4	0	to exploit
利用|利用|li4 yong4	1	to make use of
利用|利用|li4 yong4	2	to use
利用|利用|li4 yong4	3	to take advantage of
利用|利用|li4 yong4	4	to utilize
利益|利益|li4 yi4	0	benefit
利益|利益|li4 yi4	1	(in sb's) interest
利益|利益|li4 yi4	2	CL:個|个[ge4]
到|到|dao4	0	to reach; to arrive
到|到|dao4	1	to leave for; to go to
到|到|dao4	2	to (a place); until (a time); up to (a point)
到|到|dao4	3	(verb complement indicating arriving at a place or reaching a point)
到|到|dao4	4	considerate; thoughtful; thorough
到達|到达|dao4 da2	0	to reach; to arrive
制|制|zhi4	0	system
制|制|zhi4	1	to control
制|制|zhi4	2	to regulate
制|制|zhi4	3	variant of 製|制[zhi4]
刺激|刺激|ci4 ji1	0	to provoke; to irritate; to upset; to stimulate; to excite
刺激|刺激|ci4 ji1	1	irritant
刻|刻|ke4	0	quarter (hour)
刻|刻|ke4	1	moment
刻|刻|ke4	2	to carve
刻|刻|ke4	3	to engrave
刻|刻|ke4	4	to cut
刻|刻|ke4	5	oppressive
刻|刻|ke4	6	classifier for short time intervals
則|则|ze2	0	(literary) (conjunction used to express contrast with a previous clause) but; then
則|则|ze2	1	(bound form) standard; norm
